PC1,PC2,PC3,PC4,PC5,target
9.334210786361975,1.6864569541500705,-1.2877292528210242,-3.613648206693144,-0.9983270767581872,0
2.4186132760328007,-3.8772314749206704,-0.6633385745660075,-1.0326548290571147,0.5676392724527763,0
7.260062653254929,10.259581468341096,-2.871286824323651,-0.1586603142040742,-2.6352028991793865,0
4.024098334457782,-2.1199683000252194,1.1837212427614159,-3.094501373501702,0.7725055825370225,0
2.416984334487856,3.941988229428549,-2.8090213158168127,-0.7254007807703596,-0.9273041159509174,0
2.2401293378111364,-2.7624492584915066,-1.6086150016392544,-0.02053033057163264,-0.03500622865775497,0
2.2475119468674496,2.2990256398912003,-0.6459520467799903,0.0979308115253077,-1.4087339626393005,0
3.199658192782586,3.3937884385269887,-2.802932384361836,0.7073719715298511,-1.477805693060727,0
6.448402932130638,7.706365035538165,-3.7548852490275335,3.796449405476864,1.6572212223830436,0
2.7015811171240127,-0.002217993796791002,-1.4204524845703188,0.10182635687434681,0.3242489180743063,0
0.39706263586144996,-1.0141367648182202,1.8765861473976841,0.3076870158118178,0.5895832521817562,0
4.41087760438616,4.841054600018133,-2.502318557861772,1.706387734369731,1.3224101962918449,0
4.1298822352577265,2.973278366549196,-2.66014691835054,2.6114165108782394,-0.5034925024393487,0
4.47476387832825,1.3427591746329939,-2.0559557694885147,0.242983605386487,-1.4386217041134495,0
4.997888950650139,-4.281986505835705,-0.21042460718480666,0.02562106979813914,-0.12032129289778826,0
-1.2277933412940585,-0.18479475416835234,-0.6168135241525454,-1.5549856184426096,-0.2964595085219273,1
-3.5104798920544016,1.6836683837782065,0.35552996586052094,-2.068533506326095,-0.298687050881888,1
4.778349740948854,3.2046722313622555,-1.4505641222697079,-2.0298624616120287,0.240137814638686,0
4.233195931541937,-5.252021425761301,-0.6216547471419257,0.8260300353333743,-0.6653410518518593,0
5.009919320656169,-1.6619066133353244,-1.5210500609882491,-0.043344078412215395,-1.8148681867710168,0
3.516620443917028,2.1487131765096015,-3.583605856314443,1.5881394670401794,-0.16734916345979206,0
1.773760545799114,-1.6418003291883618,-0.02869810472224418,-1.8733197053863146,0.626382856869841,0
6.147782112422391,-0.8928793876134861,-0.07309867821546363,0.9125133674569366,-0.7862400416398653,0
2.9747022226781925,3.995795629324655,-2.738602379007071,0.5499446418616488,-0.8521072210477434,0
4.61067101448422,0.2803046268835366,-0.4415749852159795,0.5217088480129518,-1.4946916312084477,0
2.9836147669001436,0.7156249391723396,-3.400262838591702,0.285403920367262,0.10666715817730449,0
2.78384979347718,-0.37635543199971583,-1.6489750436731934,0.5599556085595022,-0.8379266210231929,0
1.3233603612572256,0.9109206133618473,-1.332222097686463,1.1496902034635585,0.4275389056925007,0
-3.7472254498966873,-1.3905937740706802,1.7930111559256836,0.41446580976243963,0.1303061589268093,1
-0.8343872441100719,-3.513859526520692,4.463472969317056,0.11875707182163894,-0.4873593377527553,0
-2.159713700142341,-1.8961329401591531,-1.0576196254092283,1.2616655766894667,0.31303178898972084,0
-0.061395966902932045,2.317661783789561,-1.5065817268632489,1.4700265577122005,-1.6852285221591257,0
9.289639255726675,1.7998016851313356,2.4447789596604728,0.6494066595343517,0.997925846027101,0
1.0148634303567992,0.9776191356407904,-2.1553971727677714,0.4523369696176829,-0.6800919450479953,0
-0.3188797963531271,-0.11000017291698641,-3.113556734286602,1.332243445345236,-0.14312739789865797,0
1.7166187883473254,2.366118727096949,-2.8420649832832923,0.26611832988672923,-1.0103020886144727,0
-2.1385572891455364,0.11349276269826898,-1.5321333018857195,-0.8929616385013739,-0.013556380968970579,1
-1.5569538595503618,-1.1806051442524215,-0.14420413053046166,1.469921583538936,0.10881905808484636,1
-3.5035296518118053,-1.2695668837853225,1.0761763925771195,0.5398248505602756,-0.23456719456996752,1
-3.1532026604935575,-1.6830203617444082,-0.5939234860467075,0.03393449916606478,1.3850927145767642,1
3.3936321823175413,-1.238375285501387,0.8093274325782774,-1.157862390120304,-1.1098019436041515,0
-0.6740633479018351,-2.1200376148900233,-1.2520534168309125,1.1823281567505481,0.1260358395357358,0
-2.824251698592469,0.2032123306939647,0.49315375265114636,-0.6014869281917133,-1.3953628085318261,1
4.7035968284561225,-2.4444581638627025,-0.6300454712790011,-0.7127956484061354,-1.1526372598626862,0
2.2128774353817082,0.9412904187174164,-1.7426001052485138,0.8523585511087057,-0.42963772810496376,0
-3.670465205166811,-1.748312458077949,1.2813002870014976,-0.19764997957384484,-0.5421376859709676,1
-4.106346379613533,2.47866521577328,-1.3257737794730489,-1.8626855992509042,-1.0047380616934631,1
-2.2830813756764683,2.839143155270892,1.25138180837464,-2.0628495460863956,-3.1072824257245935,1
-2.4927797531309577,3.2044417190380843,1.7362855861842443,0.4355278921102881,-2.5997888421961326,1
4.894590281901142,2.8821083563700167,0.0755777545213793,0.5905842322913728,1.2151495279971092,0
-2.195742156630332,3.3010226055762373,2.895800397180482,-0.8718296819532889,-0.1495460876906552,1
1.7432677696880252,1.5422948899578823,-1.423742212992906,1.418765359121263,-1.2237421012554544,0
1.8448683949554658,0.7179401281957964,-1.1685589372227398,1.1601608793535876,-1.4366564079410402,0
-2.7074525870357777,2.4018121974699254,0.8264160611501896,1.460023175016377,-1.5662887861434065,1
4.428597934620668,9.127777228969775,1.8277239318726148,-0.5442563245915277,5.380196192071797,1
-3.2607541099859536,-0.9092659313266156,0.14535522247124155,-1.0890725607094267,-0.34615375722154407,1
2.753353477077766,-4.598956548839075,0.25163383671857037,-0.5234800122974312,0.2955002613433267,0
5.577328445092049,0.8383038082831856,-1.9488393306813074,1.7283497058739217,0.8060524035741327,0
-0.36040751015126776,0.08035981908508419,-2.1438344719192886,-0.7342287795557593,0.7413543040209453,0
-2.619609747143027,-0.6802931254027069,-0.5867085323496652,-0.19105785327769237,0.45875505019771884,1
1.5093172036493814,-2.072030770657063,1.2157064734382923,-0.9561109159080498,-0.4484780475175041,0
-0.7509628813811203,2.004809670683324,0.652863224321428,-3.6011389770234308,-2.050426434480668,1
6.3842209350320385,0.7143298862951868,-0.026715834766533,-2.5689746483982376,0.24096794724577997,0
11.837051784033063,4.506474435618876,2.296561323625295,-1.1016410902314195,-2.9594784580400266,0
-2.007120247045026,-0.23443531885858054,-0.5946312937680399,0.037846939818580914,-0.04198929689465327,1
-1.5622072986405475,1.777792179294325,0.7883437539813609,1.3575803987087485,-1.757612752490294,1
1.1912614185229824,2.5110212710522513,-1.811788750318818,-0.46347127519917025,0.35640646647419705,1
10.884918540908123,-2.5538904524643784,0.12555506126957458,0.26170403891141675,1.127119591661709,0
5.21494457254274,0.7104760231268618,2.9486214870115393,1.2402731664980708,-0.1856066313959163,0
-2.1599116916743926,0.5579973984892554,-0.821626476569794,-0.14107751778651456,-0.8442128157333486,1
3.36019365084644,-1.7538912981490276,0.26237075620372113,-0.609536885826731,-1.3263234621242446,0
0.6748219441405834,0.14756848109218643,1.9879457661002073,0.7765691156518062,-0.4256347386149881,0
3.595355421614232,-2.273395832561294,-1.5511824947937793,0.879428674032732,0.2805310298828986,0
-0.8703264190198157,0.9607010333426109,0.21753367683869804,1.32059886350303,0.05474269528992058,1
-1.5508393886667298,-1.6196681437924838,0.4074996595611246,1.060861893048871,-0.022503169164892596,1
0.2782242480255421,-0.5787345133582826,0.6686463337520882,-0.035028364718504325,0.5279557809912324,0
-2.8332318563047325,-2.931646554853964,0.4332385598722402,-0.4819951336807397,1.4041796497855654,1
-1.9530769430822321,-0.9530888458273945,0.016691531280322577,0.0798127176719307,-0.5163412191169255,1
2.8258532838769486,0.47401299788599216,-0.4787827595664427,-0.5028520924235804,0.6089416482046869,0
-2.541080785258547,0.21865030021497622,1.0395873021422404,-0.768758794581513,-0.44647757082711365,1
-2.81133154282453,0.38167102563879063,-1.5099949847925573,-1.4679928285292712,0.34775752639951363,1
0.6719424941155868,0.6384612050861811,0.06325245171471368,1.061264779959095,0.12594360191244122,0
-0.3933489676499262,-1.398316587783748,0.19202533009036418,1.883821617948553,-0.12706954198048695,0
-4.487811502522138,3.6401932172620777,-0.1800240796378334,-1.0836618101299405,-2.639935646656576,1
-2.628745239573718,1.4636687068898444,1.1072971727751035,-0.1591257472806653,-1.1767212579176505,1
3.2599572306403757,4.013107075893269,-2.6425610264969004,-1.081115505006392,-0.04206140784996815,0
-0.6964211974595015,1.8316071467293988,-0.28498103934836955,0.5337297285574094,-0.8419559399845613,1
13.220138241129561,0.6314496290491932,0.7328433180939767,-1.8229212011417903,-0.3670683406391524,0
-2.1945283791720778,0.7191757113964151,-0.8795663991210291,1.188746080818755,-0.32636179732000853,1
0.007764502384645075,2.2606901431430293,2.3045156720741757,0.07915690427695672,0.8076648536440363,1
3.7360433145798706,3.847550468429589,2.0561338167989405,0.21349947474755654,5.7156849686974756,1
-1.2311084547999085,3.5850842640199247,1.894074205731972,-0.1750402640901926,-0.17799797725871003,1
