PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,target
9.009640922685918,1.9886176309189436,-1.5079675522261053,-3.6564089048098136,0.9681941925708679,1.3752330315386034,-1.9628458791758554,-0.377822253759749,-0.5990555435139403,-0.7370217758107895,0
2.1977532591418725,-3.7549864357139175,-0.6471854267040185,-1.0480177746924155,-0.6277180648860285,-0.2447876024468412,-0.09063587360058947,0.1839530869812561,1.4986302760789731,0.36068811725191574,0
5.558930370567903,-1.0768734173801113,-0.6871625573314382,-0.8978981845921965,0.17890283326057327,0.40907884564379043,0.6519116527472791,0.08441667509576706,0.22431984494299897,0.46981559143153573,0
2.233377657270617,3.977218146797062,-2.989356203722963,-0.9541551521131442,1.079709187256618,-0.3558589621228815,-0.4552542387290944,0.02501882816060698,-0.2595048844422248,-0.5508384045220439,0
1.9676295408520024,2.4211877781008875,-0.9364164797583804,0.14779284117074365,1.4410466507727744,-1.158310315727487,-1.0246439426309628,-0.7151495702260926,0.48061183809046126,0.8401382531988106,0
3.0154971064572975,3.3655912512645205,-3.1730632139652877,0.561229657112075,1.6077134618716156,0.6566059065026769,0.23665632150074828,-0.6073226432052579,-0.5372610981712664,0.2925810650816123,0
6.234720133600687,7.931373608526203,-4.437565045906501,3.403911656107975,-1.8641771972422791,-0.39515572716285957,-2.208211267078072,0.5272535720521098,-0.4788014795349039,-1.3221417077709574,0
-0.9829307019495696,-2.6518765965238162,-0.4760837742127326,1.68604418213983,-0.2022509689717539,0.07859186055856585,-0.7209970741808248,0.14880426785647152,0.7248992686613267,-0.07718560739289028,0
2.489278442950256,0.06769946421879926,-1.6126119697828492,-0.06264496622373163,-0.3900653982297567,0.7661710913646441,-0.5080666278004378,0.637913067064727,-0.027379963109143944,-0.3626408611116093,0
8.202453257844379,2.8653305484926097,5.634062395874543,1.0116739559532368,-1.1748810238034653,2.7796285676748607,-0.6429300382116248,-3.513987298974166,0.7195115233988822,-0.5580319357842621,0
4.215999173646032,4.964166830571976,-2.841749066138461,1.4431029116393725,-1.3551287814092916,-0.20628875658905227,-0.5254320063127521,-0.25621248921146883,0.032120276104833964,-0.39417312283418054,0
3.9247736347333433,3.0247206506897606,-3.208973246602696,2.449617490730885,0.38884529768704446,0.6608239920441459,-0.889099998799961,0.31218968121069807,-0.1381537202870501,0.5591067159059873,0
0.06635060865187206,-1.5542741796838837,-0.7961475063220652,0.7100276128540777,0.6416176320008133,-0.8472067945700216,-0.014542560467632179,0.13452038870697675,-0.4474046478212071,-0.17539713407959978,0
4.218001297076533,1.478962184649925,-2.3863840770256703,0.22341794132570814,1.4700899640487217,-0.7456493942233827,-0.5133990633008793,-0.35506107176634727,0.26421949016054735,0.18938318902757176,0
4.753824586307331,-4.053082230042879,-0.43522433931192145,0.22545472273546485,0.11514119657762786,-1.3777396940717912,0.13300041069743856,0.8162830159963719,-0.4510552342819339,-0.13350585936000864,0
-1.7251517213165417,0.5276816717658749,-1.7846022673415478,-1.1663220646415366,0.4341878742935414,0.3963538934965345,-0.28575511351038885,-0.8680590594699469,0.26496530207612684,0.022450953225961502,1
4.688037003694273,3.2130579287470566,-1.557624899748667,-2.1553055155370813,-0.06229162100871464,3.0456672573442516,1.292111213773009,0.08158424921599844,-0.740133796420461,0.17962039850295136,0
6.917763642103142,2.018316641070797,-0.33031616172803,-2.610470857305725,1.9451915936644077,1.1384427149392573,-0.6098181812887936,-1.5845049862944245,0.5766613975803975,2.4260715244940427,0
3.314425985939253,2.158039646461859,-3.9946273780072237,1.2924252113950578,0.09181430010156175,0.7822394372162463,-0.11431363923512114,-0.5252929813464465,-0.1865328295328186,0.4334387798156017,0
2.9881814182980473,-1.7880427339488387,2.5765969570527743,-0.06368339184986711,0.13578620215025802,-0.9760429147903945,0.5639632787559455,0.3683369499844254,-0.11520577731804363,-0.30591842981270134,0
3.82966710640589,0.5540895590854893,-2.8299777207183956,1.9151151181363413,0.5781288481109885,0.22992880655108397,-0.1358064349997519,0.4598602022697772,-0.7506549041791507,-0.16827996142994112,0
1.5741774794803054,-1.505249663968558,0.08979623334697748,-1.8985001905877879,-0.5757481068540266,-0.11233668114522523,-0.12650145166847881,-0.22211506756493016,0.19238493222063247,-0.2517244057355896,0
5.902257790070013,-0.6909871010212114,-0.5012789152812199,1.1079012693683197,0.7225463553154685,0.2138054321771342,-0.5288467129439942,-0.2970888897937641,-0.12675072239464447,0.13379164564853996,0
