PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,target
9.505739209041685,1.8319297459103043,-0.6590491060468926,-3.716512295108528,-1.5641066895078561,1.6288664909791277,2.2303627888822053,-0.10644436465803477,0.02774317255681178,-0.9086891441908272,0
5.946160204415408,-1.1613192854897672,-0.42811301507754496,-0.9036764898009758,-0.3255592176057473,0.6445804053975874,-0.673513421444436,0.0397191284313613,-0.026541214682654097,0.319844098373377,0
7.14348743251881,10.352158733652667,-3.086703160177534,-0.34129145897251967,-3.5826189821256187,2.8249011567545548,1.1137823360899066,1.343675240062325,-1.2314617515490793,-1.3453555333801617,0
4.149553323868359,-2.1272108619417636,1.6278862998402535,-2.835897130859688,0.615967370955858,-1.0410126476157038,-0.8893489754757836,0.5538936909058565,-0.20006529516237667,0.30694097468268783,0
2.403743475406786,-2.7625890461395155,-1.6319406646106474,-0.20466733843079932,0.04618626936115953,-0.01424110829583715,-0.27671623379729265,0.08466159227310797,-0.035204391586449515,0.186354792251493,0
3.25020436700839,3.4353033994137903,-3.1498016845491543,0.42566171848219503,-1.7057247816975303,0.362860878314221,-0.1815830668774277,-0.7831433144076666,0.32016560561945007,0.06169086636117657,0
6.447667190627811,7.7765384487981875,-4.522849860789392,3.088486475834042,1.4248628919609807,-0.5319282733252217,2.551118371866133,0.9088880634573387,-0.4694942085224355,-1.036977686477614,0
-0.7489019989531271,-2.6815009007876314,-0.624928217482775,1.6813843713497505,0.32005735602150015,0.2674939439190199,0.5870926192630253,0.2590217263747357,-0.15910971313602204,0.3707371113263615,0
8.319154803533864,2.626271980386784,5.698282351568494,1.4772082434743659,0.7424573511078398,3.0269025866056984,0.985334818585376,-3.0185495342078608,-0.729871785817675,-0.11904354555924794,0
0.3451323542094429,-0.9624167070087715,1.5931841215680458,0.7344909919806868,0.41938642190212355,0.9793632223999906,-1.9271133939141039,0.8746619819672824,0.24389927416068202,0.4765231113833211,0
4.432670308393443,4.891824578539268,-2.9303504210396754,1.2900526542559765,1.1173865685032025,-0.26290459852622927,0.828344941986375,-0.10459849893811998,-0.7379080181504583,-0.14825273507086956,0
0.32359443730594606,-1.6006276370468762,-0.8611033384088125,0.6034056314749461,-0.41978962999495356,-0.7464792772071833,-0.02148444777278539,0.04353896812922144,0.6766724700476786,-0.42978250002981894,0
