mean radius,mean texture,mean perimeter,mean area,mean smoothness,mean compactness,mean concavity,mean concave points,mean symmetry,mean fractal dimension,radius error,texture error,perimeter error,area error,smoothness error,compactness error,concavity error,concave points error,symmetry error,fractal dimension error,worst radius,worst texture,worst perimeter,worst area,worst smoothness,worst compactness,worst concavity,worst concave points,worst symmetry,worst fractal dimension,target
0.5034591040675138,0.027800829875518684,0.5326504481434059,0.3543660029307819,0.5937528211609642,0.884254503116225,0.7031396438612932,0.7311133200795229,0.6863636363636365,0.6055181128896379,0.356147021546261,0.12046941301272986,0.3686051884612846,0.2825724077579328,0.15929564537512322,0.35139844383693336,0.13568181818181818,0.30062511839363515,0.4133786255552653,0.1830424388154167,0.6797418073485602,0.14152452025586354,0.7794699969540053,0.5977687422292416,0.6011358383411476,0.6192915563058474,0.5686102236421725,0.914226662073717,0.5984624482554702,0.41886396431850986,0
0.5868701241352241,0.4788381742738589,0.5838668373879642,0.44142746314972847,0.5143089284102194,0.48119991781384835,0.4625117150890346,0.635685884691849,0.5095959595959596,0.2112468407750634,0.22962158247329348,0.0943025106082037,0.17981384909895043,0.16813480391211993,0.15083115205493422,0.28395469702887016,0.09676767676767677,0.38984656184883504,0.27283586546716937,0.12700551386758427,0.6048493876199934,0.3600746268656717,0.5839171489491319,0.49359857522094147,0.48358977745492965,0.3853751297649193,0.35974440894568693,0.8370651050637272,0.4037058939483541,0.2134330316148499,0
0.18110004415877534,0.4427385892116181,0.21098307013799966,0.08934574605637446,0.8113207547169812,0.9058283679200054,0.5656044985941893,0.5228628230616302,0.7762626262626262,1.0,0.13909107369183413,0.1758751768033946,0.1260620691606235,0.039375633676305616,0.2514532413230445,0.5432150689458347,0.14295454545454545,0.353665466944497,0.9658441897793871,0.2872047869767699,0.24652432969215488,0.3859275053304905,0.25720377703320135,0.11008434423199705,0.9154724955424947,0.8140117006723521,0.5486421725239616,0.8870134343782294,0.9999999999999999,0.773711137347501,0
0.6163093076885334,0.1921161825726141,0.6201451131028596,0.4819412119644858,0.4303511781168187,0.38839805492774465,0.46391752577319584,0.518389662027833,0.37828282828282833,0.18681550126369006,0.2338221980807532,0.09306488684582744,0.22003338268438272,0.16892509223242957,0.33235884012645744,0.1679184065851534,0.14363636363636362,0.3570752036370524,0.18063384224868417,0.1457996489918881,0.5622310493214168,0.12393390191897663,0.5820895522388059,0.4485701804496119,0.43736379845473145,0.17241513131724734,0.31948881789137384,0.5597657595590768,0.15750049280504635,0.14259477895841538,0
0.5162160836072813,0.4261410788381742,0.5098876084791577,0.37117489871562803,0.3791640335831002,0.3068967878912403,0.26405810684161196,0.36779324055666,0.37070707070707076,0.15711878685762448,0.12138330617418067,0.09127475247524754,0.11356713785917033,0.09080220047108893,0.08841826154944418,0.08688076426232463,0.05691919191919192,0.19681757908694827,0.10840270260181417,0.04436659618865995,0.5762992386626945,0.4168443496801706,0.5881815412732256,0.45898719715044184,0.48226903519778114,0.22344791454434323,0.3022364217252396,0.6655184292111609,0.29528878375714573,0.18785255148891516,0
0.25862322751582356,0.5024896265560166,0.2815478730971689,0.1469700887854495,0.6740994854202402,0.5952332032052599,0.4355670103092783,0.46486083499005965,0.6515151515151514,0.5040016849199664,0.07054137244251313,0.14184052333804809,0.07707250832209575,0.03376651413459574,0.13658768739164429,0.24610208189383248,0.08972222222222222,0.2322409547262739,0.2528649818955542,0.098607022926081,0.2705230056272757,0.4986673773987208,0.3018580566554981,0.1677475721630431,0.6546258997556627,0.4975308282640122,0.43051118210862627,0.7096107475025836,0.5545042381233984,0.3421225239407058,0
0.23212796231784505,0.5946058091286306,0.2564376155925452,0.1280493060943022,0.5955583641780264,0.7541264296965962,0.532567947516401,0.4246023856858847,0.48989898989899006,0.6838668913226624,0.06739091073691833,0.27378005657708626,0.059768207236687014,0.033034051788942906,0.1847911071829214,0.525114909724517,0.19553030303030303,0.27126349687440804,0.18679308671469635,0.31733068004366877,0.2539721946375373,0.763859275053305,0.2497715504112093,0.15837225713229608,0.7536815690418013,1.0,0.8825878594249201,0.7612814330003446,0.5521387739010448,1.0,0
0.40680045140081444,0.5614107883817426,0.3896713615023474,0.2667873459184553,0.26568565496072943,0.16200945140743783,0.07729615745079661,0.16515904572564613,0.23636363636363633,0.1476411120471779,0.09704870541372443,0.18272630834512021,0.07990154937148139,0.06497326512438367,0.07872998606248086,0.0527007540481269,0.0278030303030303,0.14379617351771168,0.12538728582627195,0.07418155687298758,0.4236180072823569,0.5826226012793179,0.40907706366128543,0.3057562418092005,0.30991217063989956,0.12400190160180846,0.1165335463258786,0.3436100585601103,0.27261975162625673,0.19336219336219335,0
0.5613561650556892,0.6261410788381742,0.6009389671361502,0.40694767692440315,0.40417080436941416,0.775357852201904,0.48383317713214613,0.5556660039761431,0.6752525252525252,0.5905644481887111,0.3056309976462067,0.7089374115983027,0.48558603585338017,0.21086819918349725,0.048475371383893656,0.606227656442455,0.2244949494949495,0.7747679484750899,0.6897980514390235,0.41268327736550453,0.4968553459119497,0.4776119402985075,0.579043557721596,0.36691421082697667,0.21481872812520636,0.3521941186172638,0.29065495207667735,0.6086806751636239,0.31756357185097583,0.3099829463465828,0
0.3984593493940435,0.5908713692946057,0.396784748897425,0.2602792862684252,0.28328969937708764,0.27676186562564203,0.23284910965323333,0.2666003976143141,0.39747474747474754,0.07203032855939351,0.10566720984971933,0.15863684582743992,0.10050639834784003,0.05739806244434249,0.27385525376482983,0.2178628293327726,0.12755050505050505,0.37734419397613184,0.4092724625779238,0.07279963517267113,0.3263819927176431,0.4168443496801706,0.3371915930551325,0.21385127188413589,0.2768936142111867,0.16019054826284793,0.1854632587859425,0.3854633138132966,0.24521979105066039,0.051357733175914966,0
0.29444090083901675,0.5352697095435683,0.3249395362071418,0.17218343246271872,0.545905931208811,0.7188548729539073,0.4985941893158387,0.3988568588469185,0.5095959595959596,0.5657118786857624,0.03642947673365924,0.17874823196605372,0.06080552228812839,0.02391682311805366,0.16031546384743514,0.4289061795896297,0.1389141414141414,0.30839174086001137,0.21889581544663855,0.24868371958044855,0.2514895729890765,0.5327825159914712,0.3176972281449893,0.15376860781612284,0.6202866010698012,0.7230064712673787,0.5545527156549521,0.760592490527041,0.40035481963335307,0.5775941230486685,0
0.34105294146509,0.4323651452282157,0.33304879783753016,0.21795534867683822,0.4156360025277602,0.18019313745633858,0.17326616682286783,0.26138170974155067,0.2656565656565657,0.1950294860994104,0.13079847908745246,0.19443953323903818,0.11427439812151674,0.07439889899344254,0.13614576605364243,0.07035779733830025,0.05045454545454545,0.21007766622466373,0.11605509724140506,0.041119080192916276,0.4186527639854353,0.5026652452025587,0.4066402680475176,0.3017238482475889,0.49679720002641486,0.15504846173996564,0.23274760383386583,0.554254219772649,0.2885866351271438,0.1778827233372688,0
0.4121976350522545,0.4551867219917012,0.42808365343576604,0.2672183432462719,0.5811140200415277,0.6260530100678035,0.40346766635426423,0.510934393638171,0.5575757575757576,0.49705139005897236,0.16574325547709579,0.15753182461103254,0.1453466989806022,0.09132263424300018,0.1806098514464425,0.17092258238952146,0.0805050505050505,0.24569047168024247,0.16812870954496245,0.11218440363169022,0.4968553459119497,0.5186567164179106,0.48827292110874204,0.3612016532813602,0.7114178168130489,0.38421088375973844,0.3821086261980831,0.7140888735790563,0.42203824167159476,0.3880362062180244,0
