mean radius,mean texture,mean perimeter,mean area,mean smoothness,mean compactness,mean concavity,mean concave points,mean symmetry,mean fractal dimension,radius error,texture error,perimeter error,area error,smoothness error,compactness error,concavity error,concave points error,symmetry error,fractal dimension error,worst radius,worst texture,worst perimeter,worst area,worst smoothness,worst compactness,worst concavity,worst concave points,worst symmetry,worst fractal dimension,target
0.5210374366983765,0.0,0.5459885287817013,0.3637327677624602,0.680009733544227,0.7920372983252562,0.7031396438612932,0.7311133200795229,0.6863636363636365,0.6055181128896379,0.356147021546261,0.12046941301272986,0.3690335956273854,0.27381125816682167,0.15929564537512322,0.4492453047586128,0.13568181818181818,0.30062511839363515,0.3116451848933416,0.1830424388154167,0.6207755247242973,0.13960196134987013,0.6683101748095024,0.4506979944946913,0.6011358383411476,0.7009696796652793,0.5686102236421725,0.9120274914089348,0.5984624482554702,0.5413699559172602,0
0.6431444933503716,0.25570934256055355,0.6157832907193699,0.5015906680805938,0.270470860201971,0.18176798969388383,0.2036082474226804,0.34875745526838964,0.3797979797979798,0.14132266217354683,0.15643671917436172,0.08258928571428571,0.12444046553267685,0.12565978953974424,0.11938674915864975,0.10396743096362868,0.04696969696969696,0.2538359537791248,0.0845387516181685,0.0911100977018642,0.606901458555674,0.3149697144505336,0.5398177200059764,0.43521431380259534,0.3475533249686323,0.17494866078782356,0.1929712460063898,0.6391752577319588,0.23358959195742168,0.2880637504238726,0
0.6014955748024045,0.37612456747404843,0.5957432105590492,0.44941675503711553,0.5729407470495196,0.4310165020550886,0.4625117150890346,0.635685884691849,0.5095959595959596,0.2112468407750634,0.22962158247329348,0.0943025106082037,0.180370352919003,0.1629217890242399,0.15083115205493422,0.36302185351615013,0.09676767676767677,0.38984656184883504,0.20569032475938537,0.12700551386758427,0.5563856278904304,0.3761176809922124,0.5084416554609292,0.3745084545812033,0.48358977745492965,0.43620210628040545,0.35974440894568693,0.8350515463917526,0.4037058939483541,0.2758562224482876,0
0.21009039708457572,0.3460207612456747,0.2335014857300809,0.10290562036055144,0.973232753376323,0.8113612661799889,0.5656044985941893,0.5228628230616302,0.7762626262626262,1.0,0.13909107369183413,0.1758751768033946,0.12665504405597702,0.03815479325660537,0.2514532413230445,0.6944732496063295,0.14295454545454545,0.353665466944497,0.7281476895367818,0.2872047869767699,0.24831020988971897,0.40409576002307473,0.24134668061158426,0.09400806134486826,0.9154724955424947,0.921371388409967,0.5486421725239616,0.8848797250859107,0.9999999999999999,1.0,0
0.6298925647214728,0.1370242214532872,0.6309861101513371,0.4892895015906681,0.4597882954130674,0.3478927673148887,0.46391752577319584,0.518389662027833,0.37828282828282833,0.18681550126369006,0.2338221980807532,0.09306488684582744,0.22056259718230223,0.16368757447730473,0.33235884012645744,0.21467526980834967,0.14363636363636362,0.3570752036370524,0.13617943378173014,0.1457996489918881,0.51974386339381,0.12056533025670613,0.5069475571492603,0.3415749115218246,0.43736379845473145,0.19515489616850243,0.31948881789137384,0.5584192439862543,0.15750049280504635,0.18429976263140052,0
0.25883856311231007,0.1840830449826989,0.2679842443507705,0.14150583244962883,0.794378878209028,0.46199619655235885,0.3697282099343955,0.402037773359841,0.5186868686868686,0.5511794439764113,0.08075321383306172,0.11713224893917963,0.06879329029826134,0.03808008248069661,0.19706292279974164,0.2995544801628452,0.09272727272727273,0.21538170107974994,0.19372994878144872,0.14465956358912704,0.2682319459267165,0.3247764638015576,0.26390756511778474,0.13674793550924103,0.7127385590701973,0.5464578689010664,0.4277156549520767,0.5982817869415809,0.47703528484131685,0.5879959308240084,0
0.5333427989966397,0.33217993079584773,0.5238753368806579,0.38027571580063624,0.39080180070568216,0.27489111097478686,0.26405810684161196,0.36779324055666,0.37070707070707076,0.15711878685762448,0.12138330617418067,0.09127475247524754,0.11416859067992274,0.08798688078775041,0.08841826154944418,0.11107270422859777,0.05691919191919192,0.19681757908694827,0.08172454550571286,0.04436659618865995,0.5318392031305584,0.4375540813383329,0.5119278848548234,0.3491938655131734,0.48226903519778114,0.25291837339805184,0.3022364217252396,0.663917525773196,0.29528878375714573,0.24279416751441169,0
0.3184722419423542,0.3615916955017301,0.32071038628982107,0.18426299045599148,0.6860931986859717,0.44512606588552855,0.21944704779756322,0.2974652087475149,0.5737373737373737,0.5170598146588039,0.17092160057939523,0.22471711456859972,0.14602082646185743,0.08247696106447913,0.2410850868545399,0.2692130429773016,0.06282828282828282,0.27429437393445727,0.09818765126357855,0.15606041761673783,0.3247954464603343,0.4513989039515432,0.2997659245978385,0.17494101454974437,0.6222677144555238,0.3743754186753934,0.21389776357827475,0.5347079037800687,0.32150601222156516,0.5091556459816888,0
0.2848691372047896,0.39584775086505186,0.30205238062331563,0.15961823966065747,0.7882954130672832,0.5331574750015337,0.4355670103092783,0.46486083499005965,0.6515151515151514,0.5040016849199664,0.07054137244251313,0.14184052333804809,0.07769872308344722,0.03271958430924284,0.13658768739164429,0.3146291815493337,0.08972222222222222,0.2322409547262739,0.1906343220577475,0.098607022926081,0.2689434364994664,0.5261032593019903,0.2778524826933612,0.13618265827762482,0.6546258997556627,0.5631499763894533,0.43051118210862627,0.7079037800687286,0.5545042381233984,0.4421837911156325,0
0.42780065313076815,0.44498269896193765,0.40709004215327216,0.2775397667020148,0.23786348704221927,0.145113796699589,0.07729615745079661,0.16515904572564613,0.23636363636363633,0.1476411120471779,0.09704870541372443,0.18272630834512021,0.08052584460255385,0.06295877085831474,0.07872998606248086,0.0673752736490379,0.0278030303030303,0.14379617351771168,0.09452918331738618,0.07418155687298758,0.4005691924582,0.6169599077011827,0.36550625031127043,0.23712151002752652,0.30991217063989956,0.14035646434807436,0.1165335463258786,0.34278350515463923,0.27261975162625673,0.2499152255001696,0
